wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
10,,45000,,1,3,23,0,,,
10,,55000,,1,4,23,0,,,
10,,60000,,1,5,23,0,,,
11,,8000,,14,1,19,0,,,
11,,12000,,24,1,0,0,,,
11,,15000,,24,1,0,0,,,
11,,18000,,14,1,19,0,,,
11,,10000,,20,2,3,0,,,
11,,14000,,4,2,0,0,,,
11,,18000,,14,2,19,0,,,
11,,22000,,24,2,0,0,,,
11,,25000,,24,2,0,0,,,
11,,28000,,14,2,19,0,,,
11,,10000,,20,3,3,0,,,
11,,14000,,4,3,0,0,,,
11,,18000,,14,3,19,0,,,
11,,22000,,24,3,0,0,,,
11,,25000,,24,3,0,0,,,
11,,28000,,14,3,19,0,,,
11,,0,,20,4,3,0,,,
11,,4000,,4,4,0,0,,,
11,,8000,,14,4,19,0,,,
11,,12000,,24,4,0,0,,,
11,,15000,,24,4,0,0,,,
11,,18000,,14,4,19,0,,,
11,,0,,20,5,3,0,,,
11,,4000,,4,5,0,0,,,
11,,8000,,14,5,19,0,,,
11,,12000,,24,5,0,0,,,
11,,15000,,24,5,0,0,,,
11,,18000,,14,5,19,0,,,
