wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
10,,20000,,23,3,21,0,,,
10,,40000,,23,3,21,0,,,
11,,0,,20,1,0,0,,,
11,,3000,,4,1,0,0,,,
11,,10000,,6,1,2,0,,,
11,,10000,,14,1,10,0,,,
11,,15000,,14,1,10,0,,,
11,,20000,,24,1,21,0,,,
11,,30000,,18,1,1,0,,,
11,,35000,,18,1,1,0,,,
11,,45000,,18,1,1,0,,,
11,,50000,,18,1,1,0,,,
11,,0,,20,4,0,0,,,
11,,3000,,4,4,0,0,,,
11,,10000,,6,4,2,0,,,
11,,10000,,14,4,10,0,,,
11,,15000,,14,4,10,0,,,
11,,20000,,24,4,21,0,,,
11,,30000,,18,4,1,0,,,
11,,35000,,18,4,1,0,,,
11,,45000,,18,4,1,0,,,
11,,50000,,18,4,1,0,,,
11,,0,,20,3,21,0,,,
11,,3000,,4,3,21,0,,,
11,,10000,,6,3,2,0,,,
11,,10000,,14,3,10,0,,,
11,,15000,,14,3,10,0,,,
11,,20000,,24,3,21,0,,,
11,,30000,,18,3,1,0,,,
11,,35000,,18,3,1,0,,,
11,,45000,,18,3,1,0,,,
11,,50000,,18,3,1,0,,,
11,,0,,23,3,21,0,,,
11,,20000,,23,3,21,0,,,
11,,40000,,23,3,21,0,,,
12,,0,,23,0,21,0,,,
12,,20000,,23,0,21,0,,,
12,,40000,,23,0,21,0,,,
12,,10000,,23,1,21,0,,,
12,,30000,,23,1,21,0,,,
12,,50000,,23,1,21,0,,,
12,,20000,,23,2,21,0,,,
12,,40000,,23,2,21,0,,,
12,,60000,,23,2,21,0,,,
12,,20000,,23,3,21,0,,,
12,,40000,,23,3,21,0,,,
12,,60000,,23,4,21,0,,,
13,,0,,20,0,21,0,,,
13,,3000,,4,0,21,0,,,
13,,10000,,6,0,2,0,,,
13,,10000,,14,0,10,0,,,
13,,15000,,14,0,10,0,,,
13,,20000,,24,0,21,0,,,
13,,30000,,18,0,1,0,,,
13,,35000,,18,0,1,0,,,
13,,45000,,18,0,1,0,,,
13,,50000,,18,0,1,0,,,
13,,0,,23,0,21,0,,,
13,,20000,,23,0,21,0,,,
13,,40000,,23,0,21,0,,,
13,,0,,20,1,21,0,,,
13,,3000,,4,1,21,0,,,
13,,10000,,6,1,2,0,,,
13,,10000,,14,1,10,0,,,
13,,15000,,14,1,10,0,,,
13,,20000,,24,1,21,0,,,
13,,30000,,18,1,1,0,,,
13,,35000,,18,1,1,0,,,
13,,45000,,18,1,1,0,,,
13,,50000,,18,1,1,0,,,
13,,0,,23,1,21,0,,,
13,,20000,,23,1,21,0,,,
13,,40000,,23,1,21,0,,,
13,,0,,20,3,21,0,,,
13,,3000,,4,3,21,0,,,
13,,10000,,6,3,2,0,,,
13,,10000,,14,3,10,0,,,
13,,15000,,14,3,10,0,,,
13,,20000,,24,3,21,0,,,
13,,30000,,18,3,1,0,,,
13,,35000,,18,3,1,0,,,
13,,45000,,18,3,1,0,,,
13,,50000,,18,3,1,0,,,
13,,0,,23,3,21,0,,,
13,,20000,,23,3,21,0,,,
13,,40000,,23,3,21,0,,,
13,,0,,20,4,21,0,,,
13,,3000,,4,4,21,0,,,
13,,10000,,6,4,2,0,,,
13,,10000,,14,4,10,0,,,
13,,15000,,14,4,10,0,,,
13,,20000,,24,4,21,0,,,
13,,30000,,18,4,1,0,,,
13,,35000,,18,4,1,0,,,
13,,45000,,18,4,1,0,,,
13,,50000,,18,4,1,0,,,
13,,0,,23,4,21,0,,,
13,,20000,,23,4,21,0,,,
13,,40000,,23,4,21,0,,,
14,,0,,20,0,23,0,,,
14,,3000,,4,0,21,0,,,
14,,10000,,6,0,2,0,,,
14,,10000,,14,0,10,0,,,
14,,15000,,14,0,10,0,,,
14,,20000,,24,0,21,0,,,
14,,30000,,18,0,1,0,,,
14,,35000,,18,0,1,0,,,
14,,45000,,18,0,1,0,,,
14,,50000,,18,0,1,0,,,
14,,0,,23,0,21,0,,,
14,,20000,,23,0,21,0,,,
14,,40000,,23,0,21,0,,,
14,,0,,20,1,23,0,,,
14,,3000,,4,1,21,0,,,
14,,10000,,6,1,2,0,,,
14,,10000,,14,1,10,0,,,
14,,15000,,14,1,10,0,,,
14,,20000,,24,1,21,0,,,
14,,30000,,18,1,1,0,,,
14,,35000,,18,1,1,0,,,
14,,45000,,18,1,1,0,,,
14,,50000,,18,1,1,0,,,
14,,0,,23,1,21,0,,,
14,,20000,,23,1,21,0,,,
14,,40000,,23,1,21,0,,,
14,,0,,20,3,23,0,,,
14,,3000,,4,3,21,0,,,
14,,10000,,6,3,2,0,,,
14,,10000,,14,3,10,0,,,
14,,15000,,14,3,10,0,,,
14,,20000,,24,3,21,0,,,
14,,30000,,18,3,1,0,,,
14,,35000,,18,3,1,0,,,
14,,45000,,18,3,1,0,,,
14,,50000,,18,3,1,0,,,
14,,0,,23,3,21,0,,,
14,,20000,,23,3,21,0,,,
14,,40000,,23,3,21,0,,,
14,,0,,20,4,23,0,,,
14,,3000,,4,4,21,0,,,
14,,10000,,6,4,2,0,,,
14,,10000,,14,4,10,0,,,
14,,15000,,14,4,10,0,,,
14,,20000,,24,4,21,0,,,
14,,30000,,18,4,1,0,,,
14,,35000,,18,4,1,0,,,
14,,45000,,18,4,1,0,,,
14,,50000,,18,4,1,0,,,
14,,0,,23,4,21,0,,,
14,,20000,,23,4,21,0,,,
14,,40000,,23,4,21,0,,,
