wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
8,,0,,10,3,25,0,,,
8,,30000,,1,3,23,0,,,
8,,50000,,1,3,23,0,,,
8,,60000,,6,2,2,0,,,
8,,20000,,6,2,2,0,,,
9,,0,,5,2,0,0,,,
9,,3000,,4,2,0,0,,,
9,,10000,,14,2,10,0,,,
9,,20000,,14,2,10,0,,,
9,,35000,,3,2,9,0,,,
9,,50000,,22,2,21,0,,,
9,,10000,,0,0,23,0,,,
9,,40000,,0,0,23,0,,,
9,,20000,,0,1,23,0,,,
9,,50000,,0,1,23,0,,,
9,,30000,,0,3,23,0,,,
9,,60000,,0,3,23,0,,,
10,,0,,10,3,25,0,,,
10,,30000,,1,3,23,0,,,
10,,50000,,1,3,23,0,,,
10,,60000,,6,2,2,0,,,
10,,0,,1,0,23,0,,,
10,,0,,1,1,23,0,,,
10,,0,,1,2,23,0,,,
10,,0,,1,3,23,0,,,
10,,0,,10,0,23,0,,,
10,,0,,10,1,23,0,,,
10,,0,,10,2,23,0,,,
10,,0,,14,3,10,0,,,
10,,20000,,1,0,23,0,,,
10,,20000,,1,1,23,0,,,
10,,20000,,1,2,23,0,,,
10,,20000,,1,3,23,0,,,
10,,30000,,14,2,10,0,,,
10,,35000,,1,2,23,0,,,
10,,35000,,9,2,20,0,,,
11,,0,,6,1,2,0,,,
11,,0,,6,2,2,0,,,
11,,15000,,22,0,21,0,,,
11,,15000,,22,2,21,0,,,
11,,15000,,0,1,23,0,,,
11,,15000,,0,3,23,0,,,
11,,30000,,1,0,23,0,,,
11,,30000,,1,3,23,0,,,
11,,30000,,1,9,23,0,,,
11,,45000,,22,0,21,0,,,
11,,45000,,22,2,21,0,,,
11,,55000,,22,2,21,0,,,
11,,0,,6,2,2,0,,,
11,,25000,,6,2,2,0,,,
11,,25000,,6,0,2,0,,,
11,,45000,,6,2,2,0,,,
11,,55000,,6,1,2,0,,,
12,,0,,6,2,2,0,,,
12,,25000,,6,2,2,0,,,
12,,25000,,6,0,2,0,,,
12,,45000,,6,2,2,0,,,
12,,55000,,6,1,2,0,,,
12,,0,,5,2,0,0,,,
12,,10000,,12,0,25,0,,,
12,,25000,,1,0,23,0,,,
12,,40000,,14,0,10,0,,,
12,,35000,,4,0,22,0,,,
12,,55000,,0,0,23,0,,,
12,,0,,10,3,25,0,,,
12,,30000,,1,3,23,0,,,
12,,50000,,1,3,23,0,,,
12,,60000,,6,2,2,0,,,
12,,20000,,6,2,2,0,,,
13,,0,,5,2,0,0,,,
13,,3000,,4,2,0,0,,,
13,,10000,,14,2,10,0,,,
13,,20000,,14,2,10,0,,,
13,,35000,,3,2,9,0,,,
13,,50000,,22,2,21,0,,,
13,,0,,10,3,25,0,,,
13,,30000,,1,3,23,0,,,
13,,50000,,1,3,23,0,,,
13,,60000,,6,2,2,0,,,
13,,0,,1,0,23,0,,,
13,,0,,1,1,23,0,,,
13,,0,,1,2,23,0,,,
13,,0,,1,3,23,0,,,
13,,0,,10,0,23,0,,,
13,,0,,10,1,23,0,,,
13,,0,,10,2,23,0,,,
13,,0,,14,3,10,0,,,
13,,20000,,1,0,23,0,,,
13,,20000,,1,1,23,0,,,
13,,20000,,1,2,23,0,,,
13,,20000,,1,3,23,0,,,
13,,30000,,14,2,10,0,,,
13,,35000,,1,2,23,0,,,
13,,35000,,9,2,20,0,,,
14,,0,,5,2,0,0,,,
14,,3000,,4,2,0,0,,,
14,,10000,,14,2,10,0,,,
14,,20000,,14,2,10,0,,,
14,,35000,,3,2,9,0,,,
14,,50000,,22,2,21,0,,,
14,,0,,10,3,25,0,,,
14,,30000,,1,3,23,0,,,
14,,50000,,1,3,23,0,,,
14,,60000,,6,2,2,0,,,
14,,0,,1,0,23,0,,,
14,,0,,1,1,23,0,,,
14,,0,,1,2,23,0,,,
14,,0,,1,3,23,0,,,
14,,0,,10,0,23,0,,,
14,,0,,10,1,23,0,,,
14,,0,,10,2,23,0,,,
14,,0,,14,3,10,0,,,
14,,20000,,1,0,23,0,,,
14,,20000,,1,1,23,0,,,
14,,20000,,1,2,23,0,,,
14,,20000,,1,3,23,0,,,
14,,30000,,14,2,10,0,,,
14,,35000,,1,2,23,0,,,
14,,35000,,9,2,20,0,,,
