wave,no,is_last_in_wave,enemy_id,time,gate,formation_id,min_difficulty,money,health,delta_time
8,20,0,3,9800,1,0,0,,,
8,21,0,12,22000,1,0,0,,,
8,22,0,12,26000,1,0,0,,,
8,23,0,12,30000,1,0,0,,,
8,24,0,12,34000,1,0,0,,,
8,25,0,12,40000,1,0,0,,,
8,26,0,12,44000,1,0,0,,,
8,27,0,12,48000,1,0,0,,,
8,28,0,12,52000,1,0,0,,,
8,29,1,12,56000,1,0,0,,,
9,0,0,14,14000,0,0,0,,,
9,1,0,14,15500,0,0,0,,,
9,2,0,14,17000,0,0,0,,,
9,3,0,14,18500,0,0,0,,,
9,4,0,14,20000,0,0,0,,,
9,5,0,3,8000,0,0,0,,,
9,6,0,3,8800,0,0,0,,,
9,7,0,3,9600,0,0,0,,,
9,8,0,3,10400,0,0,0,,,
9,9,0,3,11200,0,0,0,,,
9,10,0,14,38000,0,0,0,,,
9,11,0,14,39500,0,0,0,,,
9,12,0,14,41000,0,0,0,,,
9,13,0,14,42500,0,0,0,,,
9,14,1,14,44000,0,0,0,,,
9,15,0,3,30000,0,0,0,,,
9,16,0,3,30800,0,0,0,,,
9,17,0,3,31600,0,0,0,,,
9,18,0,3,32400,0,0,0,,,
9,19,0,3,33200,0,0,0,,,
9,20,0,3,0,1,0,0,,,
9,21,0,3,800,1,0,0,,,
9,22,0,3,1600,1,0,0,,,
9,23,0,3,2400,1,0,0,,,
9,24,0,3,3200,1,0,0,,,
9,25,0,3,10000,1,0,0,,,
9,26,0,3,10800,1,0,0,,,
9,27,0,3,11600,1,0,0,,,
9,28,0,3,12400,1,0,0,,,
9,29,0,3,13200,1,0,0,,,
9,30,0,9,30000,1,0,0,,,
9,31,0,9,31000,1,0,0,,,
9,32,0,9,32000,1,0,0,,,
9,33,0,9,33000,1,0,0,,,
9,34,0,9,34000,1,0,0,,,
9,35,0,3,20000,1,0,0,,,
9,36,0,3,20800,1,0,0,,,
9,37,0,3,21600,1,0,0,,,
9,38,0,3,22400,1,0,0,,,
9,39,0,3,23200,1,0,0,,,
9,40,0,3,24000,1,0,0,,,
9,41,0,3,24800,1,0,0,,,
10,0,0,14,10000,0,0,0,,,
10,1,0,14,11500,0,0,0,,,
10,2,0,14,13000,0,0,0,,,
10,3,0,14,14500,0,0,0,,,
10,4,0,14,16000,0,0,0,,,
10,5,0,12,45000,0,0,0,,,
10,6,0,12,49000,0,0,0,,,
10,7,0,12,53000,0,0,0,,,
10,8,0,12,57000,0,0,0,,,
10,9,1,12,61000,0,0,0,,,
10,10,0,9,30000,0,0,0,,,
10,11,0,9,31500,0,0,0,,,
10,12,0,9,33000,0,0,0,,,
10,13,0,9,34500,0,0,0,,,
10,14,0,9,36000,0,0,0,,,
10,15,0,9,37500,0,0,0,,,
10,16,0,9,39000,0,0,0,,,
10,17,0,12,0,1,0,0,,,
10,18,0,12,4000,1,0,0,,,
10,19,0,12,8000,1,0,0,,,
10,20,0,12,12000,1,0,0,,,
10,21,0,12,16000,1,0,0,,,
10,22,0,12,20000,1,0,0,,,
10,23,0,12,24000,1,0,0,,,
10,24,0,12,28000,1,0,0,,,
10,25,0,12,32000,1,0,0,,,
10,26,0,12,36000,1,0,0,,,
10,27,0,14,20000,1,0,0,,,
10,28,0,14,21500,1,0,0,,,
10,29,0,14,23000,1,0,0,,,
10,30,0,14,24500,1,0,0,,,
10,31,0,14,26000,1,0,0,,,
10,32,0,9,40000,1,0,0,,,
10,33,0,9,41000,1,0,0,,,
10,34,0,9,42000,1,0,0,,,
10,35,0,9,43000,1,0,0,,,
10,36,0,9,44000,1,0,0,,,
10,37,0,14,50000,1,0,0,,,
10,38,0,14,51500,1,0,0,,,
10,39,0,14,53000,1,0,0,,,
10,40,0,14,54500,1,0,0,,,
10,41,0,14,56000,1,0,0,,,
11,0,0,1,0,0,0,0,,,
11,1,0,1,800,0,0,0,,,
11,2,0,1,1600,0,0,0,,,
11,3,0,1,2400,0,0,0,,,
11,4,0,1,3200,0,0,0,,,
11,5,0,1,4000,0,0,0,,,
11,6,0,1,4800,0,0,0,,,
11,7,0,14,20000,0,0,0,,,
11,8,0,14,21500,0,0,0,,,
11,9,0,14,23000,0,0,0,,,
11,10,0,14,24500,0,0,0,,,
11,11,0,14,26000,0,0,0,,,
11,12,0,3,15000,0,0,0,,,
11,13,0,3,15800,0,0,0,,,
11,14,0,3,16600,0,0,0,,,
11,15,0,3,17400,0,0,0,,,
11,16,0,3,18200,0,0,0,,,
11,17,0,14,45000,0,0,0,,,
11,18,0,14,46500,0,0,0,,,
11,19,0,14,48000,0,0,0,,,
11,20,0,14,49500,0,0,0,,,
11,21,1,14,51000,0,0,0,,,
11,22,0,3,40000,0,0,0,,,
11,23,0,3,40800,0,0,0,,,
11,24,0,3,41600,0,0,0,,,
11,25,0,3,42400,0,0,0,,,
11,26,0,3,43200,0,0,0,,,
11,27,0,1,5000,1,0,0,,,
11,28,0,1,5800,1,0,0,,,
11,29,0,1,6600,1,0,0,,,
11,30,0,1,7400,1,0,0,,,
11,31,0,1,8200,1,0,0,,,
11,32,0,1,9000,1,0,0,,,
11,33,0,1,9800,1,0,0,,,
11,34,0,14,23000,1,0,0,,,
11,35,0,14,24500,1,0,0,,,
11,36,0,14,26000,1,0,0,,,
11,37,0,14,27500,1,0,0,,,
11,38,0,14,29000,1,0,0,,,
11,39,0,3,20000,1,0,0,,,
11,40,0,3,20800,1,0,0,,,
11,41,0,3,21600,1,0,0,,,
11,42,0,3,22400,1,0,0,,,
11,43,0,3,23200,1,0,0,,,
11,44,0,14,0,1,0,0,,,
11,45,0,14,1500,1,0,0,,,
11,46,0,14,3000,1,0,0,,,
11,47,0,14,4500,1,0,0,,,
11,48,0,14,6000,1,0,0,,,
11,49,0,3,0,1,0,0,,,
11,50,0,3,800,1,0,0,,,
11,51,0,3,1600,1,0,0,,,
11,52,0,3,2400,1,0,0,,,
11,53,0,3,3200,1,0,0,,,
12,0,0,1,4000,0,0,0,,,
12,1,0,1,4800,0,0,0,,,
12,2,0,1,5600,0,0,0,,,
12,3,0,1,6400,0,0,0,,,
12,4,0,1,7200,0,0,0,,,
12,5,0,9,15000,0,0,0,,,
12,6,0,9,16000,0,0,0,,,
12,7,0,9,17000,0,0,0,,,
12,8,0,9,18000,0,0,0,,,
12,9,0,9,19000,0,0,0,,,
12,10,0,14,40000,0,0,0,,,
12,11,0,14,41500,0,0,0,,,
12,12,0,14,43000,0,0,0,,,
12,13,0,14,44500,0,0,0,,,
12,14,1,14,46000,0,0,0,,,
12,15,0,3,30000,0,0,0,,,
12,16,0,3,30800,0,0,0,,,
12,17,0,3,31600,0,0,0,,,
12,18,0,3,32400,0,0,0,,,
12,19,0,3,33200,0,0,0,,,
12,20,0,1,0,1,0,0,,,
12,21,0,1,800,1,0,0,,,
12,22,0,1,1600,1,0,0,,,
12,23,0,1,2400,1,0,0,,,
12,24,0,1,3200,1,0,0,,,
12,25,0,14,20000,1,0,0,,,
12,26,0,14,21500,1,0,0,,,
12,27,0,14,23000,1,0,0,,,
12,28,0,14,24500,1,0,0,,,
12,29,0,14,26000,1,0,0,,,
12,30,0,3,12000,1,0,0,,,
12,31,0,3,12800,1,0,0,,,
12,32,0,3,13600,1,0,0,,,
12,33,0,3,14400,1,0,0,,,
12,34,0,3,15200,1,0,0,,,
12,35,0,9,40000,1,0,0,,,
12,36,0,9,41000,1,0,0,,,
12,37,0,9,42000,1,0,0,,,
12,38,0,9,43000,1,0,0,,,
12,39,0,9,44000,1,0,0,,,
12,40,0,3,35000,1,0,0,,,
12,41,0,3,35800,1,0,0,,,
12,42,0,3,36600,1,0,0,,,
12,43,0,3,37400,1,0,0,,,
12,44,0,3,38200,1,0,0,,,
13,0,0,14,10000,0,0,0,,,
13,1,0,14,11500,0,0,0,,,
13,2,0,14,13000,0,0,0,,,
13,3,0,14,14500,0,0,0,,,
13,4,0,14,16000,0,0,0,,,
13,5,0,12,45000,0,0,0,,,
13,6,0,12,49000,0,0,0,,,
13,7,0,12,53000,0,0,0,,,
13,8,0,12,57000,0,0,0,,,
13,9,1,12,61000,0,0,0,,,
13,10,0,9,30000,0,0,0,,,
13,11,0,9,31500,0,0,0,,,
13,12,0,9,33000,0,0,0,,,
13,13,0,9,34500,0,0,0,,,
13,14,0,9,36000,0,0,0,,,
13,15,0,9,37500,0,0,0,,,
13,16,0,9,39000,0,0,0,,,
13,17,0,12,0,1,0,0,,,
13,18,0,12,4000,1,0,0,,,
13,19,0,12,8000,1,0,0,,,
13,20,0,12,12000,1,0,0,,,
13,21,0,12,16000,1,0,0,,,
13,22,0,12,20000,1,0,0,,,
13,23,0,12,24000,1,0,0,,,
13,24,0,12,28000,1,0,0,,,
13,25,0,12,32000,1,0,0,,,
13,26,0,12,36000,1,0,0,,,
13,27,0,14,20000,1,0,0,,,
13,28,0,14,21500,1,0,0,,,
13,29,0,14,23000,1,0,0,,,
13,30,0,14,24500,1,0,0,,,
13,31,0,14,26000,1,0,0,,,
13,32,0,9,40000,1,0,0,,,
13,33,0,9,41000,1,0,0,,,
13,34,0,9,42000,1,0,0,,,
13,35,0,9,43000,1,0,0,,,
13,36,0,9,44000,1,0,0,,,
13,37,0,14,50000,1,0,0,,,
13,38,0,14,51500,1,0,0,,,
13,39,0,14,53000,1,0,0,,,
13,40,0,14,54500,1,0,0,,,
13,41,0,14,56000,1,0,0,,,
14,0,0,12,0,0,0,0,,,
14,1,0,12,4000,0,0,0,,,
14,2,0,12,8000,0,0,0,,,
14,3,0,12,12000,0,0,0,,,
14,4,0,12,16000,0,0,0,,,
14,5,0,12,20000,0,0,0,,,
14,6,0,12,24000,0,0,0,,,
14,7,0,12,28000,0,0,0,,,
14,8,0,12,32000,0,0,0,,,
14,9,0,12,36000,0,0,0,,,
14,10,0,14,10000,0,0,0,,,
14,11,0,14,11500,0,0,0,,,
14,12,0,14,13000,0,0,0,,,
14,13,0,14,14500,0,0,0,,,
14,14,0,14,16000,0,0,0,,,
14,15,0,9,45000,0,0,0,,,
14,16,0,9,46000,0,0,0,,,
14,17,0,9,47000,0,0,0,,,
14,18,0,9,48000,0,0,0,,,
14,19,0,9,49000,0,0,0,,,
14,20,0,9,50000,0,0,0,,,
14,21,0,9,51000,0,0,0,,,
14,22,0,14,53000,0,0,0,,,
14,23,0,14,54500,0,0,0,,,
14,24,0,14,56000,0,0,0,,,
14,25,0,14,57500,0,0,0,,,
14,26,0,14,59000,0,0,0,,,
14,27,0,14,60500,0,0,0,,,
14,28,1,14,62000,0,0,0,,,
14,29,0,12,0,1,0,0,,,
14,30,0,12,4000,1,0,0,,,
14,31,0,12,8000,1,0,0,,,
14,32,0,12,12000,1,0,0,,,
14,33,0,12,16000,1,0,0,,,
14,34,0,12,20000,1,0,0,,,
14,35,0,12,24000,1,0,0,,,
14,36,0,12,28000,1,0,0,,,
14,37,0,12,32000,1,0,0,,,
14,38,0,12,36000,1,0,0,,,
14,39,0,14,15000,1,0,0,,,
14,40,0,14,16500,1,0,0,,,
14,41,0,14,18000,1,0,0,,,
14,42,0,14,19500,1,0,0,,,
14,43,0,14,21000,1,0,0,,,
14,44,0,9,35000,1,0,0,,,
14,45,0,9,36000,1,0,0,,,
14,46,0,9,37000,1,0,0,,,
14,47,0,9,38000,1,0,0,,,
14,48,0,9,39000,1,0,0,,,
14,49,0,9,40000,1,0,0,,,
14,50,0,9,41000,1,0,0,,,
14,51,0,14,40000,1,0,0,,,
14,52,0,14,41500,1,0,0,,,
14,53,0,14,43000,1,0,0,,,
14,54,0,14,44500,1,0,0,,,
14,55,0,14,46000,1,0,0,,,
14,56,0,14,47500,1,0,0,,,
14,57,0,14,49000,1,0,0,,,
