wave,no,is_last_in_wave,enemy_id,time,gate,formation_id,min_difficulty,money,health,delta_time
7,24,0,6,13000,1,0,0,,,
7,25,0,6,14500,1,0,0,,,
7,26,0,6,16000,1,0,0,,,
7,27,0,15,35000,1,0,0,,,
7,28,0,15,39000,1,0,0,,,
7,29,0,6,37000,1,0,0,,,
7,30,0,6,38500,1,0,0,,,
7,31,0,6,40000,1,0,0,,,
7,32,0,6,41500,1,0,0,,,
8,0,0,12,0,0,0,0,,,
8,1,0,12,2000,0,0,0,,,
8,2,0,12,4000,0,0,0,,,
8,3,0,6,10000,0,0,0,,,
8,4,0,6,11500,0,0,0,,,
8,5,0,6,13000,0,0,0,,,
8,6,0,6,14500,0,0,0,,,
8,7,0,6,16000,0,0,0,,,
8,8,0,15,20000,0,0,0,,,
8,9,0,15,24000,0,0,0,,,
8,10,0,6,26000,0,0,0,,,
8,11,0,6,27500,0,0,0,,,
8,12,0,6,29000,0,0,0,,,
8,13,0,6,30500,0,0,0,,,
8,14,0,6,32000,0,0,0,,,
8,15,0,6,33500,0,0,0,,,
8,16,0,6,35000,0,0,0,,,
8,17,0,15,44000,0,0,0,,,
8,18,0,15,48000,0,0,0,,,
8,19,0,9,50000,0,0,0,,,
8,20,0,9,51000,0,0,0,,,
8,21,0,9,52000,0,0,0,,,
8,22,0,9,53000,0,0,0,,,
8,23,1,9,54000,0,0,0,,,
8,24,0,12,5000,1,0,0,,,
8,25,0,12,9000,1,0,0,,,
8,26,0,6,20000,1,0,0,,,
8,27,0,6,21500,1,0,0,,,
8,28,0,6,23000,1,0,0,,,
8,29,0,6,24500,1,0,0,,,
8,30,0,6,26000,1,0,0,,,
8,31,0,15,30000,1,0,0,,,
8,32,0,6,32000,1,0,0,,,
8,33,0,6,31500,1,0,0,,,
8,34,0,6,35000,1,0,0,,,
8,35,0,6,34500,1,0,0,,,
8,36,0,6,38000,1,0,0,,,
8,37,0,15,45000,1,0,0,,,
9,0,0,14,0,0,0,0,,,
9,1,0,14,1500,0,0,0,,,
9,2,0,14,3000,0,0,0,,,
9,3,0,14,4500,0,0,0,,,
9,4,0,14,6000,0,0,0,,,
9,5,0,15,12000,0,0,0,,,
9,6,0,15,14000,0,0,0,,,
9,7,0,15,16000,0,0,0,,,
9,8,0,14,20000,0,0,0,,,
9,9,0,14,21500,0,0,0,,,
9,10,0,14,23000,0,0,0,,,
9,11,0,14,24500,0,0,0,,,
9,12,0,14,26000,0,0,0,,,
9,13,0,14,10000,1,0,0,,,
9,14,0,14,11500,1,0,0,,,
9,15,0,14,13000,1,0,0,,,
9,16,0,14,14500,1,0,0,,,
9,17,0,14,16000,1,0,0,,,
9,18,0,15,25000,1,0,0,,,
9,19,0,15,29000,1,0,0,,,
9,20,0,15,33000,1,0,0,,,
9,21,0,14,36000,1,0,0,,,
9,22,0,14,37500,1,0,0,,,
9,23,0,14,39000,1,0,0,,,
9,24,0,14,40500,1,0,0,,,
9,25,1,14,42000,1,0,0,,,
10,0,0,12,0,0,0,0,,,
10,1,0,12,2000,0,0,0,,,
10,2,0,12,4000,0,0,0,,,
10,3,0,14,10000,0,0,0,,,
10,4,0,14,11100,0,0,0,,,
10,5,0,14,13000,0,0,0,,,
10,6,0,14,14500,0,0,0,,,
10,7,0,14,16000,0,0,0,,,
10,8,0,15,22000,0,0,0,,,
10,9,0,15,24000,0,0,0,,,
10,10,0,15,26000,0,0,0,,,
10,11,0,14,28000,0,0,0,,,
10,12,0,14,29500,0,0,0,,,
10,13,0,14,31000,0,0,0,,,
10,14,0,14,32500,0,0,0,,,
10,15,0,14,34000,0,0,0,,,
10,16,0,15,40000,0,0,0,,,
10,17,0,9,40000,0,0,0,,,
10,18,0,9,42000,0,0,0,,,
10,19,0,9,44000,0,0,0,,,
10,20,0,9,46000,0,0,0,,,
10,21,0,9,48000,0,0,0,,,
10,22,1,9,50000,0,0,0,,,
10,23,0,12,0,1,0,0,,,
10,24,0,12,2000,1,0,0,,,
10,25,0,12,4000,1,0,0,,,
10,26,0,14,10000,1,0,0,,,
10,27,0,14,11500,1,0,0,,,
10,28,0,14,13000,1,0,0,,,
10,29,0,14,14500,1,0,0,,,
10,30,0,14,16000,1,0,0,,,
10,31,0,15,30000,1,0,0,,,
10,32,0,15,32000,1,0,0,,,
10,33,0,15,34000,1,0,0,,,
10,34,0,9,40000,1,0,0,,,
10,35,0,9,41000,1,0,0,,,
10,36,0,9,42000,1,0,0,,,
11,0,0,12,0,0,0,0,,,
11,1,0,12,2000,0,0,0,,,
11,2,0,12,4000,0,0,0,,,
11,3,0,14,10000,0,0,0,,,
11,4,0,14,11500,0,0,0,,,
11,5,0,14,13000,0,0,0,,,
11,6,0,14,14500,0,0,0,,,
11,7,0,14,16000,0,0,0,,,
11,8,0,15,22000,0,0,0,,,
11,9,0,14,28000,0,0,0,,,
11,10,0,14,29500,0,0,0,,,
11,11,0,14,31000,0,0,0,,,
11,12,0,14,32500,0,0,0,,,
11,13,0,14,34000,0,0,0,,,
11,14,0,15,40000,0,0,0,,,
11,15,0,15,42000,0,0,0,,,
11,16,0,15,44000,0,0,0,,,
11,17,0,9,48000,0,0,0,,,
11,18,0,9,49000,0,0,0,,,
11,19,0,9,50000,0,0,0,,,
11,20,0,9,51000,0,0,0,,,
11,21,0,9,52000,0,0,0,,,
11,22,0,9,53000,0,0,0,,,
11,23,1,9,54000,0,0,0,,,
11,24,0,12,0,1,0,0,,,
11,25,0,12,2000,1,0,0,,,
11,26,0,12,4000,1,0,0,,,
11,27,0,14,13000,1,0,0,,,
11,28,0,14,14500,1,0,0,,,
11,29,0,14,16000,1,0,0,,,
11,30,0,14,17500,1,0,0,,,
11,31,0,14,19000,1,0,0,,,
11,32,0,15,17000,1,0,0,,,
11,33,0,14,23000,1,0,0,,,
11,34,0,14,24500,1,0,0,,,
11,35,0,14,26000,1,0,0,,,
11,36,0,14,27500,1,0,0,,,
11,37,0,14,29000,1,0,0,,,
11,38,0,15,45000,1,0,0,,,
11,39,0,15,47000,1,0,0,,,
11,40,0,15,49000,1,0,0,,,
11,41,0,9,53000,1,0,0,,,
11,42,0,9,54000,1,0,0,,,
11,43,0,9,55000,1,0,0,,,
12,0,0,6,0,0,0,0,,,
12,1,0,6,1500,0,0,0,,,
12,2,0,6,3000,0,0,0,,,
12,3,0,6,4500,0,0,0,,,
12,4,0,6,6000,0,0,0,,,
12,5,0,6,7500,0,0,0,,,
12,6,0,6,9000,0,0,0,,,
12,7,0,6,20000,0,0,0,,,
12,8,0,6,21500,0,0,0,,,
12,9,0,6,23000,0,0,0,,,
12,10,0,6,24500,0,0,0,,,
12,11,0,6,26000,0,0,0,,,
12,12,0,6,27500,0,0,0,,,
12,13,0,6,29000,0,0,0,,,
12,14,0,6,30500,0,0,0,,,
12,15,0,6,32000,0,0,0,,,
12,16,0,6,33500,0,0,0,,,
12,17,0,15,40000,0,0,0,,,
12,18,0,15,42000,0,0,0,,,
12,19,0,15,44000,0,0,0,,,
12,20,0,6,48000,0,0,0,,,
12,21,0,6,49500,0,0,0,,,
12,22,0,6,51000,0,0,0,,,
12,23,0,6,52500,0,0,0,,,
12,24,0,6,54000,0,0,0,,,
12,25,0,6,55500,0,0,0,,,
12,26,0,6,57000,0,0,0,,,
12,27,1,6,58500,0,0,0,,,
12,28,0,6,5000,1,0,0,,,
12,29,0,6,6500,1,0,0,,,
12,30,0,6,8000,1,0,0,,,
12,31,0,6,9500,1,0,0,,,
12,32,0,6,11000,1,0,0,,,
12,33,0,6,12500,1,0,0,,,
12,34,0,6,14000,1,0,0,,,
12,35,0,6,25000,1,0,0,,,
12,36,0,6,26500,1,0,0,,,
12,37,0,6,28000,1,0,0,,,
12,38,0,6,29500,1,0,0,,,
12,39,0,6,31000,1,0,0,,,
12,40,0,6,32500,1,0,0,,,
12,41,0,6,34000,1,0,0,,,
12,42,0,6,35500,1,0,0,,,
12,43,0,6,37000,1,0,0,,,
12,44,0,6,38500,1,0,0,,,
12,45,0,6,45000,1,0,0,,,
12,46,0,6,46500,1,0,0,,,
12,47,0,6,48000,1,0,0,,,
12,48,0,6,49500,1,0,0,,,
12,49,0,6,51000,1,0,0,,,
12,50,0,6,52500,1,0,0,,,
12,51,0,6,54000,1,0,0,,,
12,52,0,6,55500,1,0,0,,,
13,0,0,12,0,0,0,0,,,
13,1,0,12,1000,0,0,0,,,
13,2,0,12,2000,0,0,0,,,
13,3,0,6,10000,0,0,0,,,
13,4,0,6,11500,0,0,0,,,
13,5,0,6,13000,0,0,0,,,
13,6,0,6,14500,0,0,0,,,
13,7,0,6,16000,0,0,0,,,
13,8,0,15,20000,0,0,0,,,
13,9,0,15,22000,0,0,0,,,
13,10,0,15,24000,0,0,0,,,
13,11,0,6,26000,0,0,0,,,
13,12,0,6,27500,0,0,0,,,
13,13,0,6,29000,0,0,0,,,
13,14,0,6,30500,0,0,0,,,
13,15,0,6,32000,0,0,0,,,
13,16,0,6,33500,0,0,0,,,
13,17,0,6,35000,0,0,0,,,
13,18,0,15,44000,0,0,0,,,
13,19,0,15,46000,0,0,0,,,
13,20,0,15,48000,0,0,0,,,
13,21,0,9,46000,0,0,0,,,
13,22,0,9,47000,0,0,0,,,
13,23,0,9,48000,0,0,0,,,
13,24,0,9,49000,0,0,0,,,
13,25,1,9,50000,0,0,0,,,
13,26,0,12,4000,1,0,0,,,
13,27,0,12,6000,1,0,0,,,
13,28,0,12,8000,1,0,0,,,
13,29,0,6,20000,1,0,0,,,
13,30,0,6,21500,1,0,0,,,
13,31,0,6,23000,1,0,0,,,
13,32,0,6,24500,1,0,0,,,
13,33,0,6,26000,1,0,0,,,
13,34,0,15,30000,1,0,0,,,
13,35,0,6,32000,1,0,0,,,
13,36,0,6,31500,1,0,0,,,
13,37,0,6,35000,1,0,0,,,
13,38,0,6,34500,1,0,0,,,
13,39,0,6,38000,1,0,0,,,
14,0,0,15,0,0,0,0,,,
14,1,0,15,2000,0,0,0,,,
14,2,0,15,4000,0,0,0,,,
14,3,0,14,10000,0,0,0,,,
14,4,0,14,11500,0,0,0,,,
14,5,0,14,13000,0,0,0,,,
14,6,0,14,14500,0,0,0,,,
14,7,0,14,16000,0,0,0,,,
14,8,0,12,0,0,0,0,,,
14,9,0,12,2000,0,0,0,,,
14,10,0,12,4000,0,0,0,,,
14,11,0,12,6000,0,0,0,,,
14,12,0,12,8000,0,0,0,,,
14,13,0,14,25000,0,0,0,,,
14,14,0,14,26500,0,0,0,,,
14,15,0,14,28000,0,0,0,,,
14,16,0,14,29500,0,0,0,,,
14,17,0,14,31000,0,0,0,,,
14,18,0,15,41000,0,0,0,,,
14,19,0,15,43000,0,0,0,,,
14,20,0,15,45000,0,0,0,,,
14,21,0,12,0,1,0,0,,,
14,22,0,12,2000,1,0,0,,,
14,23,0,12,4000,1,0,0,,,
14,24,0,12,6000,1,0,0,,,
14,25,0,12,8000,1,0,0,,,
14,26,0,14,15000,1,0,0,,,
14,27,0,14,16500,1,0,0,,,
14,28,0,14,18000,1,0,0,,,
14,29,0,14,19500,1,0,0,,,
14,30,0,14,21000,1,0,0,,,
14,31,0,14,22500,1,0,0,,,
14,32,0,14,24000,1,0,0,,,
14,33,0,15,32000,1,0,0,,,
14,34,0,15,34000,1,0,0,,,
14,35,0,15,36000,1,0,0,,,
14,36,0,9,42000,1,0,0,,,
14,37,0,9,43000,1,0,0,,,
14,38,0,9,44000,1,0,0,,,
14,39,0,9,45000,1,0,0,,,
14,40,0,9,46000,1,0,0,,,
14,41,0,9,47000,1,0,0,,,
14,42,0,9,48000,1,0,0,,,
14,43,0,6,42000,1,0,0,,,
14,44,0,6,43500,1,0,0,,,
14,45,0,6,45000,1,0,0,,,
14,46,0,6,46500,1,0,0,,,
14,47,0,6,48000,1,0,0,,,
14,48,0,9,52000,1,0,0,,,
14,49,0,9,53000,1,0,0,,,
14,50,0,9,54000,1,0,0,,,
14,51,0,6,47000,1,0,0,,,
14,52,0,6,48500,1,0,0,,,
14,53,0,6,50000,1,0,0,,,
14,54,0,6,51500,1,0,0,,,
14,55,0,6,53000,1,0,0,,,
14,56,0,6,54500,1,0,0,,,
14,57,0,6,56000,1,0,0,,,
14,58,0,14,42000,1,0,0,,,
14,59,0,14,43500,1,0,0,,,
14,60,0,14,45000,1,0,0,,,
14,61,0,14,46500,1,0,0,,,
14,62,0,14,48000,1,0,0,,,
14,63,1,16,60000,2,0,0,,,
