wave,no,is_last_in_wave,enemy_id,time,gate,formation_id,min_difficulty,money,health,delta_time
4,6,0,3,800,1,0,0,,,
4,7,0,3,1600,1,0,0,,,
4,8,0,3,2400,1,0,0,,,
4,9,0,3,3200,1,0,0,,,
4,10,0,3,15000,1,0,0,,,
4,11,0,3,15800,1,0,0,,,
4,12,0,3,16600,1,0,0,,,
4,13,0,3,17400,1,0,0,,,
4,14,0,9,20000,1,0,0,,,
4,15,0,9,21000,1,0,0,,,
4,16,0,9,22000,1,0,0,,,
4,17,0,3,40000,1,0,0,,,
4,18,0,3,40800,1,0,0,,,
4,19,0,3,41600,1,0,0,,,
4,20,0,3,42400,1,0,0,,,
4,21,0,9,45000,1,0,0,,,
4,22,0,9,46000,1,0,0,,,
4,23,0,9,47000,1,0,0,,,
4,24,0,3,45000,2,0,0,,,
4,25,0,3,45800,2,0,0,,,
4,26,0,3,46600,2,0,0,,,
4,27,0,3,47400,2,0,0,,,
4,28,0,9,50000,2,0,0,,,
4,29,0,9,51000,2,0,0,,,
4,30,0,9,52000,2,0,0,,,
5,0,0,3,0,1,0,0,,,
5,1,0,3,800,1,0,0,,,
5,2,0,3,1600,1,0,0,,,
5,3,0,3,2400,1,0,0,,,
5,4,0,3,20000,1,0,0,,,
5,5,0,3,20800,1,0,0,,,
5,6,0,3,21600,1,0,0,,,
5,7,0,3,22400,1,0,0,,,
5,8,0,3,23200,1,0,0,,,
5,9,0,3,24000,1,0,0,,,
5,10,0,3,35000,1,0,0,,,
5,11,0,3,35800,1,0,0,,,
5,12,0,3,36600,1,0,0,,,
5,13,0,3,37400,1,0,0,,,
5,14,0,3,38200,1,0,0,,,
5,15,0,3,39000,1,0,0,,,
5,16,0,3,39800,1,0,0,,,
5,17,0,3,40600,1,0,0,,,
5,18,0,3,5000,2,0,0,,,
5,19,0,3,5800,2,0,0,,,
5,20,0,3,6600,2,0,0,,,
5,21,0,3,7400,2,0,0,,,
5,22,0,3,27000,2,0,0,,,
5,23,0,3,27800,2,0,0,,,
5,24,0,3,28600,2,0,0,,,
5,25,0,3,29400,2,0,0,,,
5,26,0,3,30200,2,0,0,,,
5,27,0,3,31000,2,0,0,,,
5,28,0,3,40000,2,0,0,,,
5,29,0,3,40800,2,0,0,,,
5,30,0,3,41600,2,0,0,,,
5,31,0,3,42400,2,0,0,,,
5,32,0,3,43200,2,0,0,,,
5,33,0,3,44000,2,0,0,,,
5,34,0,3,44800,2,0,0,,,
5,35,1,3,45600,2,0,0,,,
6,0,0,6,0,4,0,0,,,
6,1,0,6,1500,4,0,0,,,
6,2,0,6,3000,4,0,0,,,
6,3,0,6,29000,4,0,0,,,
6,4,0,6,30500,4,0,0,,,
6,5,0,6,32000,4,0,0,,,
6,6,0,6,33500,4,0,0,,,
6,7,0,6,35000,4,0,0,,,
6,8,0,6,45000,4,0,0,,,
6,9,0,6,46000,4,0,0,,,
6,10,0,6,47000,4,0,0,,,
6,11,0,6,48500,4,0,0,,,
6,12,0,6,50000,4,0,0,,,
6,13,0,6,51500,4,0,0,,,
6,14,1,6,53000,4,0,0,,,
6,15,0,6,5000,4,0,0,,,
6,16,0,6,6500,4,0,0,,,
6,17,0,6,8000,4,0,0,,,
6,18,0,6,18000,4,0,0,,,
6,19,0,6,19500,4,0,0,,,
6,20,0,6,21000,4,0,0,,,
6,21,0,6,22500,4,0,0,,,
6,22,0,6,24000,4,0,0,,,
6,23,0,6,35000,4,0,0,,,
6,24,0,6,36000,4,0,0,,,
6,25,0,6,35000,4,0,0,,,
6,26,0,6,36500,4,0,0,,,
6,27,0,6,38000,4,0,0,,,
6,28,0,6,39500,4,0,0,,,
6,29,0,6,41000,4,0,0,,,
7,0,0,12,20000,0,0,0,,,
7,1,0,12,25000,0,0,0,,,
7,2,0,12,30000,0,0,0,,,
7,3,0,12,35000,0,0,0,,,
7,4,0,12,40000,0,0,0,,,
7,5,0,12,45000,0,0,0,,,
7,6,0,3,0,1,0,0,,,
7,7,0,3,800,1,0,0,,,
7,8,0,3,1600,1,0,0,,,
7,9,0,3,2400,1,0,0,,,
7,10,0,3,3200,1,0,0,,,
7,11,0,3,4000,1,0,0,,,
7,12,0,3,7000,1,0,0,,,
7,13,0,3,7800,1,0,0,,,
7,14,0,3,8600,1,0,0,,,
7,15,0,3,9400,1,0,0,,,
7,16,0,3,10200,1,0,0,,,
7,17,0,3,11000,1,0,0,,,
7,18,0,9,15000,1,0,0,,,
7,19,0,9,16000,1,0,0,,,
7,20,0,9,17000,1,0,0,,,
7,21,0,6,20000,4,0,0,,,
7,22,0,6,21500,4,0,0,,,
7,23,0,6,23000,4,0,0,,,
7,24,0,6,24500,4,0,0,,,
7,25,0,6,26000,4,0,0,,,
7,26,0,9,40000,1,0,0,,,
7,27,0,9,41000,1,0,0,,,
7,28,0,9,42000,1,0,0,,,
7,29,0,6,45000,4,0,0,,,
7,30,0,6,46500,4,0,0,,,
7,31,0,6,48000,4,0,0,,,
7,32,0,6,49500,4,0,0,,,
7,33,0,6,51000,4,0,0,,,
7,34,0,12,25000,2,0,0,,,
7,35,0,12,29000,2,0,0,,,
7,36,0,12,33000,2,0,0,,,
7,37,0,12,37000,2,0,0,,,
7,38,0,3,40000,2,0,0,,,
7,39,0,3,40800,2,0,0,,,
7,40,0,3,41600,2,0,0,,,
7,41,0,3,42400,2,0,0,,,
7,42,0,3,50000,2,0,0,,,
7,43,0,3,50800,2,0,0,,,
7,44,0,3,51600,2,0,0,,,
7,45,1,3,52400,2,0,0,,,
8,0,0,12,0,1,0,0,,,
8,1,0,12,4000,1,0,0,,,
8,2,0,12,8000,1,0,0,,,
8,3,0,12,12000,1,0,0,,,
8,4,0,12,16000,1,0,0,,,
8,5,0,12,25000,1,0,0,,,
8,6,0,12,29000,1,0,0,,,
8,7,0,12,33000,1,0,0,,,
8,8,0,12,37000,1,0,0,,,
8,9,0,12,41000,1,0,0,,,
8,10,0,3,0,2,0,0,,,
8,11,0,3,800,2,0,0,,,
8,12,0,3,1600,2,0,0,,,
8,13,0,3,2400,2,0,0,,,
8,14,0,3,3200,2,0,0,,,
8,15,0,3,20000,2,0,0,,,
8,16,0,3,20800,2,0,0,,,
8,17,0,3,21600,2,0,0,,,
8,18,0,3,22400,2,0,0,,,
8,19,0,3,23200,2,0,0,,,
8,20,0,3,24000,2,0,0,,,
8,21,0,9,19000,2,0,0,,,
8,22,0,9,20000,2,0,0,,,
8,23,0,9,21000,2,0,0,,,
8,24,0,3,45000,2,0,0,,,
8,25,0,3,45800,2,0,0,,,
8,26,0,3,46600,2,0,0,,,
8,27,0,3,47400,2,0,0,,,
8,28,0,3,48200,2,0,0,,,
8,29,1,3,49000,2,0,0,,,
8,30,0,9,40000,2,0,0,,,
8,31,0,9,41000,2,0,0,,,
8,32,0,9,42000,2,0,0,,,
8,33,0,9,43000,2,0,0,,,
8,34,0,9,44000,2,0,0,,,
9,0,0,3,0,1,0,0,,,
9,1,0,3,800,1,0,0,,,
9,2,0,3,1600,1,0,0,,,
9,3,0,3,2400,1,0,0,,,
9,4,0,3,3200,1,0,0,,,
9,5,0,3,25000,1,0,0,,,
9,6,0,3,25800,1,0,0,,,
9,7,0,3,26600,1,0,0,,,
9,8,0,3,27400,1,0,0,,,
9,9,0,9,20000,1,0,0,,,
9,10,0,9,21000,1,0,0,,,
9,11,0,9,22000,1,0,0,,,
9,12,0,3,45000,1,0,0,,,
9,13,0,3,45800,1,0,0,,,
9,14,0,3,46600,1,0,0,,,
9,15,0,3,47400,1,0,0,,,
9,16,0,3,48200,1,0,0,,,
9,17,0,9,35000,1,0,0,,,
9,18,0,9,36000,1,0,0,,,
9,19,0,9,37000,1,0,0,,,
9,20,0,9,38000,1,0,0,,,
9,21,0,9,39000,1,0,0,,,
9,22,0,3,5000,2,0,0,,,
9,23,0,3,5800,2,0,0,,,
9,24,0,3,6600,2,0,0,,,
9,25,0,3,7400,2,0,0,,,
9,26,0,3,8200,2,0,0,,,
9,27,0,3,30000,2,0,0,,,
9,28,0,3,30800,2,0,0,,,
9,29,0,3,31600,2,0,0,,,
9,30,0,3,32400,2,0,0,,,
9,31,0,9,25000,2,0,0,,,
9,32,0,9,26000,2,0,0,,,
9,33,0,9,27000,2,0,0,,,
9,34,0,3,50000,2,0,0,,,
9,35,0,3,50800,2,0,0,,,
9,36,0,3,51600,2,0,0,,,
9,37,0,3,52400,2,0,0,,,
9,38,1,3,53200,2,0,0,,,
9,39,0,9,40000,2,0,0,,,
9,40,0,9,41000,2,0,0,,,
9,41,0,9,42000,2,0,0,,,
9,42,0,9,43000,2,0,0,,,
10,0,0,12,10000,0,0,0,,,
10,1,0,12,16000,0,0,0,,,
10,2,0,12,22000,0,0,0,,,
10,3,0,12,28000,0,0,0,,,
10,4,0,12,34000,0,0,0,,,
10,5,0,4,34000,0,0,0,,,
10,6,0,12,0,1,0,0,,,
10,7,0,12,4000,1,0,0,,,
10,8,0,12,8000,1,0,0,,,
10,9,0,12,12000,1,0,0,,,
10,10,0,12,16000,1,0,0,,,
10,11,0,12,20000,1,0,0,,,
10,12,0,12,24000,1,0,0,,,
10,13,0,12,28000,1,0,0,,,
10,14,0,12,32000,1,0,0,,,
10,15,0,12,36000,1,0,0,,,
10,16,0,4,36000,1,0,0,,,
10,17,0,3,46600,1,0,0,,,
10,18,0,3,47400,1,0,0,,,
10,19,0,3,48200,1,0,0,,,
10,20,0,3,52000,1,0,0,,,
10,21,1,3,52800,1,0,0,,,
10,22,0,12,20000,2,0,0,,,
10,23,0,12,24000,2,0,0,,,
10,24,0,12,28000,2,0,0,,,
10,25,0,12,32000,2,0,0,,,
10,26,0,4,36000,2,0,0,,,
11,0,0,12,5000,0,0,0,,,
11,1,0,12,10000,0,0,0,,,
11,2,0,12,15000,0,0,0,,,
11,3,0,12,20000,0,0,0,,,
11,4,0,4,20000,0,0,0,,,
11,5,0,12,40000,0,0,0,,,
11,6,0,12,44000,0,0,0,,,
11,7,0,12,48000,0,0,0,,,
11,8,0,4,48000,0,0,0,,,
11,9,0,3,3000,1,0,0,,,
11,10,0,3,3800,1,0,0,,,
11,11,0,3,4600,1,0,0,,,
11,12,0,3,5400,1,0,0,,,
11,13,0,3,6200,1,0,0,,,
11,14,0,9,0,1,0,0,,,
11,15,0,9,1000,1,0,0,,,
11,16,0,9,2000,1,0,0,,,
11,17,0,3,32000,1,0,0,,,
11,18,0,3,32800,1,0,0,,,
11,19,0,3,33600,1,0,0,,,
11,20,0,3,34400,1,0,0,,,
11,21,0,3,35200,1,0,0,,,
11,22,0,3,36000,1,0,0,,,
11,23,0,3,36800,1,0,0,,,
11,24,0,9,25000,1,0,0,,,
11,25,0,9,26000,1,0,0,,,
11,26,0,9,27000,1,0,0,,,
11,27,0,9,28000,1,0,0,,,
11,28,0,9,29000,1,0,0,,,
11,29,0,3,50000,1,0,0,,,
11,30,0,3,50800,1,0,0,,,
11,31,0,3,51600,1,0,0,,,
11,32,0,3,52400,1,0,0,,,
11,33,0,3,53200,1,0,0,,,
11,34,0,9,40000,1,0,0,,,
11,35,0,9,41000,1,0,0,,,
11,36,0,9,42000,1,0,0,,,
11,37,0,9,43000,1,0,0,,,
11,38,0,9,44000,1,0,0,,,
11,39,0,9,45000,1,0,0,,,
11,40,0,9,46000,1,0,0,,,
11,41,0,12,0,2,0,0,,,
11,42,0,12,4000,2,0,0,,,
11,43,0,12,8000,2,0,0,,,
11,44,0,12,12000,2,0,0,,,
11,45,0,12,16000,2,0,0,,,
11,46,0,4,16000,2,0,0,,,
11,47,0,3,53000,2,0,0,,,
11,48,0,3,53800,2,0,0,,,
11,49,0,3,54600,2,0,0,,,
11,50,0,3,55400,2,0,0,,,
11,51,1,3,56200,2,0,0,,,
11,52,0,9,48000,2,0,0,,,
11,53,0,9,49000,2,0,0,,,
11,54,0,9,50000,2,0,0,,,
11,55,0,9,51000,2,0,0,,,
11,56,0,9,52000,2,0,0,,,
12,0,0,6,0,4,0,0,,,
12,1,0,6,800,4,0,0,,,
12,2,0,6,1600,4,0,0,,,
12,3,0,6,2400,4,0,0,,,
12,4,0,6,3200,4,0,0,,,
12,5,0,6,12000,4,0,0,,,
12,6,0,6,12800,4,0,0,,,
12,7,0,6,14000,4,0,0,,,
12,8,0,6,12801,4,0,0,,,
12,9,0,6,16000,4,0,0,,,
12,10,0,6,24000,4,0,0,,,
12,11,0,6,25000,4,0,0,,,
12,12,0,6,26000,4,0,0,,,
12,13,0,6,27000,4,0,0,,,
12,14,0,6,28000,4,0,0,,,
12,15,0,6,35000,4,0,0,,,
12,16,0,6,36000,4,0,0,,,
12,17,0,6,37000,4,0,0,,,
12,18,0,6,38000,4,0,0,,,
12,19,0,6,39000,4,0,0,,,
12,20,0,6,40000,4,0,0,,,
12,21,0,6,41000,4,0,0,,,
12,22,0,6,45000,4,0,0,,,
12,23,0,6,46000,4,0,0,,,
12,24,0,6,47000,4,0,0,,,
12,25,0,6,48000,4,0,0,,,
12,26,0,6,49000,4,0,0,,,
12,27,0,6,50000,4,0,0,,,
12,28,0,6,51000,4,0,0,,,
12,29,0,6,0,5,0,0,,,
12,30,0,6,1000,5,0,0,,,
12,31,0,6,2000,5,0,0,,,
12,32,0,6,3000,5,0,0,,,
12,33,0,6,4000,5,0,0,,,
12,34,0,6,15000,5,0,0,,,
12,35,0,6,16000,5,0,0,,,
12,36,0,6,17000,5,0,0,,,
12,37,0,6,18000,5,0,0,,,
12,38,0,6,19000,5,0,0,,,
12,39,0,6,27000,5,0,0,,,
12,40,0,6,28000,5,0,0,,,
12,41,0,6,29000,5,0,0,,,
12,42,0,6,30000,5,0,0,,,
12,43,0,6,31000,5,0,0,,,
12,44,0,6,39000,5,0,0,,,
12,45,0,6,40000,5,0,0,,,
12,46,0,6,41000,5,0,0,,,
12,47,0,6,42000,5,0,0,,,
12,48,0,6,43000,5,0,0,,,
12,49,0,6,44000,5,0,0,,,
12,50,0,6,45000,5,0,0,,,
12,51,0,6,49000,5,0,0,,,
12,52,0,6,50000,5,0,0,,,
12,53,0,6,51000,5,0,0,,,
12,54,0,6,52000,5,0,0,,,
12,55,0,6,53000,5,0,0,,,
12,56,0,6,54000,5,0,0,,,
12,57,1,6,55000,5,0,0,,,
13,0,0,12,5000,0,0,0,,,
13,1,0,12,9000,0,0,0,,,
13,2,0,12,13000,0,0,0,,,
13,3,0,12,17000,0,0,0,,,
13,4,0,12,21000,0,0,0,,,
13,5,0,4,21000,0,0,0,,,
13,6,0,12,40000,0,0,0,,,
13,7,0,12,44000,0,0,0,,,
13,8,0,12,48000,0,0,0,,,
13,9,0,12,52000,0,0,0,,,
13,10,0,12,56000,0,0,0,,,
13,11,0,4,56000,0,0,0,,,
13,12,0,3,3000,1,0,0,,,
13,13,0,3,3800,1,0,0,,,
13,14,0,3,4600,1,0,0,,,
13,15,0,3,5400,1,0,0,,,
13,16,0,3,6200,1,0,0,,,
13,17,0,9,0,1,0,0,,,
13,18,0,9,1000,1,0,0,,,
13,19,0,9,2000,1,0,0,,,
13,20,0,12,20000,1,0,0,,,
13,21,0,12,24000,1,0,0,,,
13,22,0,12,28000,1,0,0,,,
13,23,0,12,32000,1,0,0,,,
13,24,0,12,36000,1,0,0,,,
13,25,0,4,36000,1,0,0,,,
13,26,0,3,49000,1,0,0,,,
13,27,0,3,49800,1,0,0,,,
13,28,0,3,50600,1,0,0,,,
13,29,0,3,51400,1,0,0,,,
13,30,0,3,52200,1,0,0,,,
13,31,0,3,53000,1,0,0,,,
13,32,0,3,53800,1,0,0,,,
13,33,0,9,42000,1,0,0,,,
13,34,0,9,43000,1,0,0,,,
13,35,0,9,44000,1,0,0,,,
13,36,0,9,45000,1,0,0,,,
13,37,0,9,46000,1,0,0,,,
13,38,0,3,3000,2,0,0,,,
13,39,0,3,3800,2,0,0,,,
13,40,0,3,4600,2,0,0,,,
13,41,0,3,5400,2,0,0,,,
13,42,0,3,6200,2,0,0,,,
13,43,0,3,7000,2,0,0,,,
13,44,0,3,7800,2,0,0,,,
13,45,0,3,32000,2,0,0,,,
13,46,0,3,32800,2,0,0,,,
13,47,0,3,33600,2,0,0,,,
13,48,0,3,34400,2,0,0,,,
13,49,0,3,35200,2,0,0,,,
13,50,0,9,25000,2,0,0,,,
13,51,0,9,26000,2,0,0,,,
13,52,0,9,27000,2,0,0,,,
13,53,0,9,28000,2,0,0,,,
13,54,0,9,29000,2,0,0,,,
13,55,0,3,52000,2,0,0,,,
13,56,0,3,52800,2,0,0,,,
13,57,0,3,53600,2,0,0,,,
13,58,0,3,54400,2,0,0,,,
13,59,0,3,55200,2,0,0,,,
13,60,0,3,56000,2,0,0,,,
13,61,1,3,56800,2,0,0,,,
13,62,0,9,45000,2,0,0,,,
13,63,0,9,46000,2,0,0,,,
13,64,0,9,47000,2,0,0,,,
13,65,0,9,48000,2,0,0,,,
13,66,0,9,49000,2,0,0,,,
14,0,0,12,5000,0,0,0,,,
14,1,0,12,9000,0,0,0,,,
14,2,0,12,13000,0,0,0,,,
14,3,0,12,17000,0,0,0,,,
14,4,0,12,21000,0,0,0,,,
14,5,0,4,21000,0,0,0,,,
14,6,0,12,40000,0,0,0,,,
14,7,0,12,44000,0,0,0,,,
14,8,0,12,48000,0,0,0,,,
14,9,0,12,52000,0,0,0,,,
14,10,0,12,56000,0,0,0,,,
14,11,0,12,60000,0,0,0,,,
14,12,0,12,64000,0,0,0,,,
14,13,0,4,56000,0,0,0,,,
14,14,0,9,0,1,0,0,,,
14,15,0,9,1000,1,0,0,,,
14,16,0,9,2000,1,0,0,,,
14,17,0,6,5000,4,0,0,,,
14,18,0,6,6000,4,0,0,,,
14,19,0,6,7000,4,0,0,,,
14,20,0,6,8000,4,0,0,,,
14,21,0,6,9000,4,0,0,,,
14,22,0,12,15000,1,0,0,,,
14,23,0,12,19000,1,0,0,,,
14,24,0,12,23000,1,0,0,,,
14,25,0,12,27000,1,0,0,,,
14,26,0,12,31000,1,0,0,,,
14,27,0,4,31000,1,0,0,,,
14,28,0,9,50000,1,0,0,,,
14,29,0,9,51000,1,0,0,,,
14,30,0,9,52000,1,0,0,,,
14,31,0,9,53000,1,0,0,,,
14,32,0,9,54000,1,0,0,,,
14,33,0,6,50000,5,0,0,,,
14,34,0,6,51500,5,0,0,,,
14,35,0,6,53000,5,0,0,,,
14,36,0,6,54500,5,0,0,,,
14,37,0,6,56000,5,0,0,,,
14,38,0,3,5000,2,0,0,,,
14,39,0,3,5800,2,0,0,,,
14,40,0,3,6600,2,0,0,,,
14,41,0,3,7400,2,0,0,,,
14,42,0,3,8200,2,0,0,,,
14,43,0,3,9000,2,0,0,,,
14,44,0,3,9800,2,0,0,,,
14,45,0,3,10600,2,0,0,,,
14,46,0,9,25000,2,0,0,,,
14,47,0,9,26000,2,0,0,,,
14,48,0,9,27000,2,0,0,,,
14,49,0,9,28000,2,0,0,,,
14,50,0,3,30000,2,0,0,,,
14,51,0,3,30800,2,0,0,,,
14,52,0,3,31600,2,0,0,,,
14,53,0,3,32400,2,0,0,,,
14,54,0,3,33200,2,0,0,,,
14,55,0,3,55000,2,0,0,,,
14,56,0,3,55800,2,0,0,,,
14,57,0,3,56600,2,0,0,,,
14,58,0,3,57400,2,0,0,,,
14,59,0,3,58200,2,0,0,,,
14,60,0,3,59000,2,0,0,,,
14,61,0,3,59800,2,0,0,,,
14,62,0,9,45000,2,0,0,,,
14,63,0,9,46000,2,0,0,,,
14,64,0,9,47000,2,0,0,,,
14,65,0,9,48000,2,0,0,,,
14,66,0,9,49000,2,0,0,,,
14,67,0,9,50000,2,0,0,,,
14,68,0,9,51000,2,0,0,,,
14,69,0,6,55000,5,0,0,,,
14,70,0,6,56500,5,0,0,,,
14,71,0,6,58000,5,0,0,,,
14,72,0,6,59500,5,0,0,,,
14,73,1,6,61000,5,0,0,,,
