wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
5,8,13310,0,1,0,0,0,,,
5,9,14960,0,1,0,0,0,,,
5,10,13310,0,1,1,0,0,,,
5,11,15510,0,1,1,0,0,,,
5,12,17710,0,1,1,0,0,,,
5,13,25410,0,1,1,0,0,,,
5,14,27610,0,1,1,0,0,,,
5,15,29810,0,1,1,0,0,,,
5,16,30910,0,1,1,0,0,,,
5,17,32010,1,1,1,0,0,,,
6,0,15510,0,0,0,0,0,,,
6,1,15840,0,0,0,0,0,,,
6,2,16170,0,0,0,0,0,,,
6,3,16500,0,0,0,0,0,,,
6,4,16830,0,0,0,0,0,,,
6,5,17160,0,0,0,0,0,,,
6,6,17490,0,0,0,0,0,,,
6,7,17820,0,0,0,0,0,,,
6,8,28000,0,3,0,0,0,,,
6,9,30500,0,3,0,0,0,,,
6,10,32000,1,3,0,0,0,,,
6,11,2310,0,1,1,0,0,,,
6,12,2750,0,1,1,0,0,,,
6,13,3190,0,1,1,0,0,,,
6,14,3410,0,1,1,0,0,,,
6,15,27610,0,1,1,0,0,,,
6,16,28050,0,1,1,0,0,,,
6,17,28490,0,1,1,0,0,,,
6,18,5610,0,2,1,0,0,,,
6,19,6160,0,2,1,0,0,,,
6,20,6710,0,2,1,0,0,,,
6,21,7260,0,2,1,0,0,,,
7,0,110,0,0,0,0,0,,,
7,1,440,0,0,0,0,0, ,,
7,2,770,0,0,0,0,0,,,
7,3,1100,0,0,0,0,0,,,
7,4,1430,0,0,0,0,0,,,
7,5,1760,0,0,0,0,0,,,
7,6,2090,0,0,0,0,0,,,
7,7,2420,0,0,0,0,0,,,
7,8,13310,0,0,0,0,0,,,
7,9,13640,0,0,0,0,0,,,
7,10,13970,0,0,0,0,0,,,
7,11,14300,0,0,0,0,0,,,
7,12,14630,0,0,0,0,0,,,
7,13,14960,0,0,0,0,0,,,
7,14,3410,0,1,0,0,0,,,
7,15,3960,0,1,0,0,0,,,
7,16,4510,0,1,0,0,0,,,
7,17,13310,0,1,1,0,0,,,
7,18,13860,0,1,1,0,0,,,
7,19,14410,0,1,1,0,0,,,
7,20,24310,0,1,1,0,0,,,
7,21,24860,0,1,1,0,0,,,
7,22,25410,0,1,1,0,0,,,
7,23,25960,0,1,1,0,0,,,
7,24,15510,0,3,1,0,0,,,
7,25,16060,0,3,1,0,0,,,
7,26,17000,0,3,1,0,0,,,
7,27,36000,0,6,3,0,0,,,
7,28,37000,0,6,3,0,0,,,
7,29,38000,1,6,3,0,0,,,
8,0,3410,0,0,0,0,0,,,
8,1,3740,0,0,0,0,0,,,
8,2,4070,0,0,0,0,0,,,
8,3,4300,0,0,0,0,0,,,
8,4,4500,0,0,0,0,0,,,
8,5,8910,0,0,0,0,0,,,
8,6,9240,0,0,0,0,0,,,
8,7,9570,0,0,0,0,0,,,
8,8,9900,0,0,0,0,0,,,
8,9,10230,0,0,0,0,0,,,
8,10,17710,0,0,0,0,0,,,
8,11,18150,0,0,0,0,0,,,
8,12,18590,0,0,0,0,0,,,
8,13,19030,0,0,0,0,0,,,
8,14,19470,0,0,0,0,0,,,
8,15,18810,0,0,0,0,0,,,
8,16,19250,0,0,0,0,0,,,
8,17,27610,0,0,0,0,0,,,
8,18,27940,0,0,0,0,0,,,
8,19,28270,0,0,0,0,0,,,
8,20,28600,0,0,0,0,0,,,
8,21,28930,0,0,0,0,0,,,
8,22,29260,0,0,0,0,0,,,
8,23,29590,0,0,0,0,0,,,
8,24,29920,0,0,0,0,0,,,
8,25,30250,0,0,0,0,0,,,
8,26,30580,0,0,0,0,0,,,
8,27,2860,0,1,0,0,0,,,
8,28,3190,0,1,0,0,0,,,
8,29,8360,0,1,0,0,0,,,
8,30,27060,0,1,0,0,0,,,
8,31,27280,0,1,0,0,0,,,
8,32,30910,0,1,0,0,0,,,
8,33,31130,1,1,0,0,0,,,
9,0,11110,0,1,0,0,0,,,
9,1,11550,0,1,0,0,0,,,
9,2,11880,0,1,0,0,0,,,
9,3,12210,0,0,0,0,0,,,
9,4,12540,0,0,0,0,0,,,
9,5,12870,0,0,0,0,0,,,
9,6,13200,0,0,0,0,0,,,
9,7,13530,0,0,0,0,0,,,
9,8,13640,0,0,0,0,0,,,
9,9,22110,0,1,0,0,0,,,
9,10,22660,0,1,0,0,0,,,
9,11,22990,0,1,0,0,0,,,
9,12,23210,0,1,0,0,0,,,
9,13,23760,0,1,0,0,0,,,
9,14,38000,0,3,0,0,0,,,
9,15,29500,0,3,0,0,0,,,
9,16,31000,0,3,0,0,0,,,
9,17,32500,0,3,0,0,0,,,
9,18,33110,0,1,0,0,0,,,
9,19,35300,0,3,0,0,0,,,
9,20,36600,0,3,0,0,0,,,
9,21,37900,0,3,0,0,0,,,
9,22,39200,1,3,0,0,0,,,
9,23,110,0,2,1,0,0,,,
9,24,440,0,2,1,0,0,,,
9,25,770,0,2,1,0,0,,,
9,26,1100,0,2,1,0,0,,,
9,27,1430,0,2,1,0,0,,,
9,28,5610,0,1,1,0,0,,,
9,29,6160,0,1,1,0,0,,,
9,30,6710,0,1,1,0,0,,,
9,31,7260,0,1,1,0,0,,,
9,32,22000,0,6,3,0,0,,,
9,33,25000,0,6,3,0,0,,,
9,34,28000,0,6,3,0,0,,,
9,35,31000,0,6,3,0,0,,,
