wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
4,5,47000,0,1,1,0,0,,,
4,6,47800,0,1,1,0,0,,,
4,7,48600,1,1,1,0,0,,,
4,8,41000,0,5,1,0,0,,,
4,9,5000,0,1,2,0,0,,,
4,10,5600,0,1,2,0,0,,,
4,11,6200,0,1,2,0,0,,,
4,12,6800,0,1,2,0,0,,,
4,13,7400,0,1,2,0,0,,,
4,14,8000,0,1,2,0,0,,,
4,15,8600,0,1,2,0,0,,,
4,16,32000,0,1,2,0,0,,,
4,17,32700,0,1,2,0,0,,,
4,18,33400,0,1,2,0,0,,,
4,19,34100,0,1,2,0,0,,,
4,20,34800,0,1,2,0,0,,,
4,21,40000,0,1,3,0,0,,,
4,22,40800,0,1,3,0,0,,,
4,23,41600,0,1,3,0,0,,,
4,24,42400,0,1,3,0,0,,,
4,25,43200,0,1,3,0,0,,,
4,26,12000,0,1,3,0,0,,,
4,27,12800,0,1,3,0,0,,,
4,28,13600,0,1,3,0,0,,,
4,29,14400,0,1,3,0,0,,,
4,30,15200,0,1,3,0,0,,,
4,31,35000,0,1,3,0,0,,,
4,32,35800,0,1,3,0,0,,,
4,33,36600,0,1,3,0,0,,,
4,34,37400,0,1,3,0,0,,,
4,35,38200,0,1,3,0,0,,,
5,0,0,0,6,4,0,0,,,
5,1,3000,0,6,4,0,0,,,
5,2,6000,0,6,4,0,0,,,
5,3,38000,0,6,4,0,0,,,
5,4,40000,0,6,4,0,0,,,
5,5,42000,0,6,4,0,0,,,
5,6,44000,0,6,4,0,0,,,
5,7,46000,1,6,4,0,0,,,
5,8,10000,0,6,5,0,0,,,
5,9,12000,0,6,5,0,0,,,
5,10,14000,0,6,5,0,0,,,
5,11,25000,0,6,5,0,0,,,
5,12,27000,0,6,5,0,0,,,
5,13,28000,0,6,5,0,0,,,
5,14,31000,0,6,5,0,0,,,
5,15,33000,0,6,5,0,0,,,
5,16,35000,0,6,5,0,0,,,
5,17,37000,0,6,5,0,0,,,
6,0,0,0,1,0,0,0,,,
6,1,800,0,1,0,0,0,,,
6,2,1600,0,1,0,0,0,,,
6,3,2400,0,1,0,0,0,,,
6,4,3200,0,1,0,0,0,,,
6,5,10400,0,1,0,0,0,,,
6,6,11000,0,1,0,0,0,,,
6,7,11600,0,1,0,0,0,,,
6,8,12200,0,1,0,0,0,,,
6,9,12800,0,1,0,0,0,,,
6,10,13400,0,1,0,0,0,,,
6,11,26000,0,1,0,0,0,,,
6,12,26600,0,1,0,0,0,,,
6,13,27200,0,1,0,0,0,,,
6,14,27800,0,1,0,0,0,,,
6,15,28400,0,1,0,0,0,,,
6,16,0,0,2,2,0,0,,,
6,17,800,0,2,2,0,0,,,
6,18,1600,0,2,2,0,0,,,
6,19,2400,0,2,2,0,0,,,
6,20,3200,0,2,2,0,0,,,
6,21,15000,0,1,2,0,0,,,
6,22,15800,0,1,2,0,0,,,
6,23,16600,0,1,2,0,0,,,
6,24,17400,0,1,2,0,0,,,
6,25,18200,0,1,2,0,0,,,
6,26,19000,0,1,2,0,0,,,
6,27,40000,0,0,2,0,0,,,
6,28,40700,0,0,2,0,0,,,
6,29,41400,0,0,2,0,0,,,
6,30,42100,0,0,2,0,0,,,
6,31,42800,1,0,2,0,0,,,
6,32,0,0,2,3,0,0,,,
6,33,800,0,2,3,0,0,,,
6,34,1600,0,2,3,0,0,,,
6,35,2400,0,2,3,0,0,,,
6,36,3200,0,2,3,0,0,,,
6,37,8000,0,1,3,0,0,,,
6,38,8600,0,1,3,0,0,,,
6,39,9200,0,1,3,0,0,,,
6,40,9800,0,1,3,0,0,,,
6,41,10400,0,1,3,0,0,,,
6,42,11000,0,1,3,0,0,,,
6,43,11600,0,1,3,0,0,,,
6,44,29000,0,0,3,0,0,,,
6,45,30000,0,0,3,0,0,,,
6,46,31000,0,0,3,0,0,,,
6,47,32000,0,0,3,0,0,,,
6,48,33000,0,0,3,0,0,,,
7,0,15000,0,6,4,0,0,,,
7,1,17000,0,6,4,0,0,,,
7,2,17500,0,6,4,0,0,,,
7,3,20000,0,6,4,0,0,,,
7,4,22000,0,6,4,0,0,,,
7,5,22500,0,6,4,0,0,,,
7,6,23000,0,6,4,0,0,,,
7,7,37000,0,5,0,0,0,,,
7,8,45000,0,6,4,0,0,,,
7,9,46000,0,6,4,0,0,,,
7,10,47000,0,6,4,0,0,,,
7,11,48000,0,6,4,0,0,,,
7,12,3000,0,1,1,0,0,,,
7,13,3500,0,1,1,0,0,,,
7,14,4000,0,1,1,0,0,,,
7,15,4500,0,1,1,0,0,,,
7,16,5000,0,1,1,0,0,,,
7,17,0,0,5,1,0,0,,,
7,18,20000,0,1,1,0,0,,,
7,19,20800,0,1,1,0,0,,,
7,20,21600,0,1,1,0,0,,,
7,21,22400,0,1,1,0,0,,,
7,22,23200,0,1,1,0,0,,,
7,23,30000,0,1,1,0,0,,,
7,24,30800,0,1,1,0,0,,,
7,25,31600,0,1,1,0,0,,,
7,26,32400,0,1,1,0,0,,,
7,27,33200,0,1,1,0,0,,,
7,28,40000,0,5,1,0,0,,,
7,29,49000,0,6,5,0,0,,,
7,30,50000,0,6,5,0,0,,,
7,31,51000,0,6,5,0,0,,,
7,32,52000,0,6,5,0,0,,,
7,33,53000,1,6,5,0,0,,,
7,34,10000,0,1,2,0,0,,,
7,35,10800,0,1,2,0,0,,,
7,36,11600,0,1,2,0,0,,,
7,37,12400,0,1,2,0,0,,,
7,38,13200,0,1,2,0,0,,,
7,39,32000,0,2,2,0,0,,,
7,40,33000,0,2,2,0,0,,,
7,41,34000,0,2,2,0,0,,,
7,42,35000,0,2,2,0,0,,,
7,43,36000,0,2,2,0,0,,,
7,44,0,0,1,3,0,0,,,
7,45,1000,0,1,3,0,0,,,
7,46,2000,0,1,3,0,0,,,
7,47,3000,0,1,3,0,0,,,
7,48,4000,0,1,3,0,0,,,
7,49,32000,0,1,3,0,0,,,
7,50,33000,0,1,3,0,0,,,
7,51,34000,0,1,3,0,0,,,
7,52,35000,0,1,3,0,0,,,
7,53,36000,0,1,3,0,0,,,
7,54,48000,0,1,3,0,0,,,
7,55,48500,0,1,3,0,0,,,
7,56,49000,0,1,3,0,0,,,
7,57,49500,0,1,3,0,0,,,
7,58,50000,0,1,3,0,0,,,
7,59,50500,0,1,3,0,0,,,
7,60,51000,0,1,3,0,0,,,
7,61,51500,0,1,3,0,0,,,
7,62,52000,0,1,3,0,0,,,
8,0,22000,0,2,2,0,0,,,
8,1,23000,0,2,2,0,0,,,
8,2,24000,0,2,2,0,0,,,
8,3,25000,0,2,2,0,0,,,
8,4,26000,0,2,2,0,0,,,
8,5,35000,0,2,2,0,0,,,
8,6,36000,0,2,2,0,0,,,
8,7,37000,0,2,2,0,0,,,
8,8,38000,0,2,2,0,0,,,
8,9,39000,1,2,2,0,0,,,
8,10,0,0,1,1,0,0,,,
8,11,800,0,1,1,0,0,,,
8,12,1600,0,1,1,0,0,,,
8,13,2400,0,1,1,0,0,,,
8,14,3200,0,1,1,0,0,,,
8,15,15000,0,1,1,0,0,,,
8,16,15800,0,1,1,0,0,,,
8,17,16600,0,1,1,0,0,,,
8,18,17400,0,1,1,0,0,,,
8,19,18200,0,1,1,0,0,,,
8,20,30000,0,1,1,0,0,,,
8,21,30700,0,1,1,0,0,,,
8,22,31400,0,1,1,0,0,,,
8,23,32100,0,1,1,0,0,,,
8,24,32800,0,1,1,0,0,,,
8,25,33500,0,1,1,0,0,,,
8,26,34200,0,1,1,0,0,,,
9,0,0,0,1,0,0,0,,,
9,1,800,0,1,0,0,0,,,
9,2,1600,0,1,0,0,0,,,
9,3,2400,0,1,0,0,0,,,
9,4,3200,0,1,0,0,0,,,
9,5,10400,0,1,0,0,0,,,
9,6,11000,0,1,0,0,0,,,
9,7,11600,0,1,0,0,0,,,
9,8,12200,0,1,0,0,0,,,
9,9,12800,0,1,0,0,0,,,
9,10,13400,0,1,0,0,0,,,
9,11,14000,0,1,0,0,0,,,
9,12,26000,0,1,0,0,0,,,
9,13,26600,0,1,0,0,0,,,
9,14,27200,0,1,0,0,0,,,
9,15,27800,0,1,0,0,0,,,
9,16,28400,0,1,0,0,0,,,
9,17,29000,0,1,0,0,0,,,
9,18,29600,0,1,0,0,0,,,
9,19,30200,0,1,0,0,0,,,
9,20,0,0,2,2,0,0,,,
9,21,800,0,2,2,0,0,,,
9,22,1600,0,2,2,0,0,,,
9,23,2400,0,2,2,0,0,,,
9,24,3200,0,2,2,0,0,,,
9,25,15000,0,1,2,0,0,,,
9,26,15800,0,1,2,0,0,,,
9,27,16600,0,1,2,0,0,,,
9,28,17400,0,1,2,0,0,,,
9,29,18200,0,1,2,0,0,,,
9,30,19000,0,1,2,0,0,,,
9,31,19800,0,1,2,0,0,,,
9,32,21400,0,1,2,0,0,,,
9,33,22200,0,1,2,0,0,,,
9,34,28000,0,0,2,0,0,,,
9,35,28700,0,0,2,0,0,,,
9,36,29400,0,0,2,0,0,,,
9,37,30100,0,0,2,0,0,,,
9,38,30800,1,0,2,0,0,,,
10,0,0,0,0,1,0,0,,,
10,1,800,0,0,1,0,0,,,
10,2,1600,0,0,1,0,0,,,
10,3,2400,0,0,1,0,0,,,
10,4,3200,0,0,1,0,0,,,
10,5,10000,0,1,1,0,0,,,
10,6,10800,0,1,1,0,0,,,
10,7,11600,0,1,1,0,0,,,
10,8,12400,0,1,1,0,0,,,
10,9,13200,0,1,1,0,0,,,
10,10,25000,0,6,5,0,0,,,
10,11,25800,0,6,5,0,0,,,
10,12,26600,0,6,5,0,0,,,
10,13,27400,0,6,5,0,0,,,
10,14,28200,0,6,5,0,0,,,
10,15,33000,0,0,1,0,0,,,
10,16,34000,0,0,1,0,0,,,
10,17,35000,0,0,1,0,0,,,
10,18,36000,0,0,1,0,0,,,
10,19,37000,0,0,1,0,0,,,
10,20,38000,0,0,1,0,0,,,
10,21,35000,0,5,1,0,0,,,
10,22,35000,0,6,4,0,0,,,
10,23,36000,0,6,4,0,0,,,
10,24,37000,0,6,4,0,0,,,
10,25,38000,0,6,4,0,0,,,
10,26,39000,0,6,4,0,0,,,
10,27,32000,0,5,0,0,0,,,
10,28,7000,0,1,2,0,0,,,
10,29,7600,0,1,2,0,0,,,
10,30,8200,0,1,2,0,0,,,
10,31,8800,0,1,2,0,0,,,
10,32,9400,0,1,2,0,0,,,
10,33,15000,0,1,2,0,0,,,
10,34,15600,0,1,2,0,0,,,
10,35,16200,0,1,2,0,0,,,
10,36,16800,0,1,2,0,0,,,
10,37,17400,0,1,2,0,0,,,
10,38,33000,0,0,2,0,0,,,
10,39,33500,0,0,2,0,0,,,
10,40,34000,0,0,2,0,0,,,
10,41,34500,0,0,2,0,0,,,
10,42,35000,0,0,2,0,0,,,
10,43,35500,0,0,2,0,0,,,
10,44,36000,0,0,2,0,0,,,
10,45,20000,0,6,6,0,0,,,
10,46,21000,0,6,6,0,0,,,
10,47,22000,0,6,6,0,0,,,
10,48,46700,0,6,6,0,0,,,
10,49,47700,0,6,6,0,0,,,
10,50,48700,0,6,6,0,0,,,
10,51,49700,0,6,6,0,0,,,
10,52,50700,1,6,6,0,0,,,
10,53,35000,0,1,2,0,0,,,
10,54,35600,0,1,2,0,0,,,
10,55,36200,0,1,2,0,0,,,
10,56,36800,0,1,2,0,0,,,
10,57,37400,0,1,2,0,0,,,
10,58,46000,0,0,2,0,0,,,
10,59,46800,0,0,2,0,0,,,
10,60,47600,0,0,2,0,0,,,
10,61,48400,0,0,2,0,0,,,
10,62,49200,0,0,2,0,0,,,
10,63,0,0,1,3,0,0,,,
10,64,800,0,1,3,0,0,,,
10,65,1600,0,1,3,0,0,,,
10,66,2400,0,1,3,0,0,,,
10,67,3200,0,1,3,0,0,,,
10,68,4000,0,1,3,0,0,,,
10,69,4800,0,1,3,0,0,,,
10,70,20000,0,1,3,0,0,,,
10,71,20600,0,1,3,0,0,,,
10,72,21200,0,1,3,0,0,,,
10,73,21800,0,1,3,0,0,,,
10,74,22400,0,1,3,0,0,,,
10,75,35000,0,0,3,0,0,,,
10,76,35600,0,0,3,0,0,,,
10,77,36200,0,0,3,0,0,,,
10,78,36800,0,0,3,0,0,,,
10,79,37400,0,0,3,0,0,,,
10,80,45000,0,1,3,0,0,,,
10,81,45500,0,1,3,0,0,,,
10,82,46000,0,1,3,0,0,,,
10,83,46500,0,1,3,0,0,,,
10,84,47000,0,1,3,0,0,,,
10,85,47500,0,1,3,0,0,,,
10,86,48000,0,1,3,0,0,,,
10,87,48500,0,1,3,0,0,,,
