wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
8,23,9000,0,0,1,0,0,,,
8,24,12000,0,1,1,0,0,,,
8,25,14000,0,1,1,0,0,,,
8,26,16000,0,1,1,0,0,,,
8,27,18000,0,1,1,0,0,,,
8,24,13000,0,0,1,0,0,,,
8,25,15000,0,0,1,0,0,,,
8,26,17000,0,0,1,0,0,,,
8,27,19000,0,0,1,0,0,,,
8,28,16800,0,1,2,0,0,,,
8,29,17200,0,1,2,0,0,,,
8,30,17600,0,1,2,0,0,,,
8,31,18000,0,1,2,0,0,,,
8,32,18400,0,1,2,0,0,,,
8,33,18800,0,1,2,0,0,,,
8,34,20000,0,1,3,0,0,,,
8,35,20400,0,1,3,0,0,,,
8,36,20800,0,1,3,0,0,,,
8,37,21200,0,1,3,0,0,,,
8,38,21600,0,1,3,0,0,,,
8,39,22000,0,1,3,0,0,,,
8,40,22400,0,1,3,0,0,,,
8,41,22800,1,1,3,0,0,,,
