wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
6,0,0,0,14,1,0,0,,,
6,1,800,0,14,1,0,0,,,
6,2,1600,0,14,1,0,0,,,
6,3,2400,0,14,1,0,0,,,
6,4,3200,0,14,1,0,0,,,
6,5,15000,0,6,1,0,0,,,
6,6,15600,0,6,1,0,0,,,
6,7,16200,0,6,1,0,0,,,
6,8,16800,0,6,1,0,0,,,
6,9,17400,0,6,1,0,0,,,
6,10,18000,0,6,1,0,0,,,
6,11,50000,0,3,1,0,0,,,
6,12,50800,0,3,1,0,0,,,
6,13,51600,0,3,1,0,0,,,
6,14,52400,0,3,1,0,0,,,
6,15,53200,0,3,1,0,0,,,
6,16,54000,0,3,1,0,0,,,
6,17,54800,1,3,1,0,0,,,
6,18,20000,0,14,5,0,0,,,
6,19,20800,0,14,5,0,0,,,
6,20,21600,0,14,5,0,0,,,
6,21,22400,0,14,5,0,0,,,
6,22,23200,0,6,5,0,0,,,
6,23,24000,0,6,5,0,0,,,
6,24,24800,0,6,5,0,0,,,
6,25,25600,0,6,5,0,0,,,
6,26,40000,0,14,5,0,0,,,
6,27,40600,0,14,5,0,0,,,
6,28,41200,0,14,5,0,0,,,
6,29,41800,0,14,5,0,0,,,
6,30,42400,0,14,5,0,0,,,
6,31,43000,0,1,5,0,0,,,
6,32,43600,0,1,5,0,0,,,
6,33,44200,0,1,5,0,0,,,
6,34,44800,0,1,5,0,0,,,
6,35,45400,0,1,5,0,0,,,
7,0,25000,0,15,3,0,0,,,
7,1,26000,0,15,3,0,0,,,
7,2,27000,0,9,3,0,0,,,
7,3,28000,0,9,3,0,0,,,
7,4,29000,0,9,3,0,0,,,
7,5,47000,0,6,3,0,0,,,
7,6,47800,0,6,3,0,0,,,
7,7,48600,0,6,3,0,0,,,
7,8,49400,0,6,3,0,0,,,
7,9,50200,1,6,3,0,0,,,
7,10,0,0,15,3,0,0,,,
7,11,800,0,12,3,0,0,,,
7,12,1600,0,12,3,0,0,,,
7,13,2400,0,12,3,0,0,,,
7,14,3200,0,12,3,0,0,,,
7,15,10000,0,6,3,0,0,,,
7,16,10600,0,6,3,0,0,,,
7,17,11200,0,6,3,0,0,,,
7,18,11800,0,6,3,0,0,,,
7,19,12400,0,6,3,0,0,,,
7,20,13000,0,6,3,0,0,,,
7,21,13600,0,6,3,0,0,,,
7,22,14200,0,6,3,0,0,,,
7,23,14800,0,6,3,0,0,,,
7,24,15400,0,6,3,0,0,,,
7,25,43000,0,9,3,0,0,,,
7,26,44000,0,9,3,0,0,,,
7,27,45000,0,9,3,0,0,,,
7,28,46000,0,9,3,0,0,,,
7,29,47000,0,9,3,0,0,,,
7,30,0,0,15,3,0,0,,,
7,31,4000,0,12,3,0,0,,,
7,32,8000,0,12,3,0,0,,,
7,33,12000,0,6,3,0,0,,,
7,34,16000,0,6,3,0,0,,,
7,35,20000,0,6,3,0,0,,,
7,36,20600,0,6,3,0,0,,,
7,37,37000,0,9,3,0,0,,,
7,38,37600,0,9,3,0,0,,,
7,39,38200,0,9,3,0,0,,,
7,40,38800,0,9,3,0,0,,,
7,41,39400,0,9,3,0,0,,,
8,0,25000,0,9,0,0,0,,,
8,1,26000,0,9,0,0,0,,,
8,2,27000,0,9,0,0,0,,,
8,3,28000,0,9,0,0,0,,,
8,4,29000,0,9,0,0,0,,,
8,5,47000,0,6,0,0,0,,,
8,6,47800,0,6,0,0,0,,,
8,7,48600,0,6,0,0,0,,,
8,8,49400,0,6,0,0,0,,,
8,9,50200,1,6,0,0,0,,,
8,10,0,0,15,1,0,0,,,
8,11,800,0,12,1,0,0,,,
8,12,1600,0,12,1,0,0,,,
8,13,2400,0,12,1,0,0,,,
8,14,3200,0,12,1,0,0,,,
8,15,10000,0,6,1,0,0,,,
8,16,10600,0,6,1,0,0,,,
8,17,11200,0,6,1,0,0,,,
8,18,11800,0,6,1,0,0,,,
8,19,12400,0,6,1,0,0,,,
8,20,13000,0,15,1,0,0,,,
8,21,13600,0,15,1,0,0,,,
8,22,14200,0,14,1,0,0,,,
8,23,14800,0,14,1,0,0,,,
8,24,15400,0,14,1,0,0,,,
8,25,42000,0,9,1,0,0,,,
8,26,43000,0,9,1,0,0,,,
8,27,44000,0,9,1,0,0,,,
8,28,45000,0,9,1,0,0,,,
8,29,46000,0,9,1,0,0,,,
8,30,0,0,12,2,0,0,,,
8,31,4000,0,12,2,0,0,,,
8,32,8000,0,12,2,0,0,,,
8,33,12000,0,12,2,0,0,,,
8,34,16000,0,12,2,0,0,,,
8,35,20000,0,14,2,0,0,,,
8,36,20600,0,14,2,0,0,,,
8,37,21200,0,14,2,0,0,,,
8,38,21800,0,14,2,0,0,,,
8,39,22400,0,9,2,0,0,,,
8,40,23000,0,9,2,0,0,,,
8,41,23600,0,9,2,0,0,,,
8,42,24200,0,9,2,0,0,,,
8,43,24800,0,6,2,0,0,,,
8,44,25400,0,6,2,0,0,,,
8,45,38000,0,6,2,0,0,,,
8,46,38600,0,6,2,0,0,,,
8,47,39200,0,6,2,0,0,,,
8,48,39800,0,15,2,0,0,,,
8,49,40400,0,15,2,0,0,,,
8,50,41000,0,14,2,0,0,,,
8,51,41600,0,14,2,0,0,,,
8,52,42200,0,14,2,0,0,,,
8,53,42800,0,14,2,0,0,,,
8,54,43400,0,14,2,0,0,,,
