wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
6,6,11500,0,2,2,0,0,,,
6,7,12000,0,2,2,0,0,,,
6,8,12500,0,2,2,0,0,,,
6,9,13000,0,2,2,0,0,,,
6,10,0,0,2,3,0,0,,,
6,11,500,0,2,3,0,0,,,
6,12,1000,0,2,3,0,0,,,
6,13,1500,0,2,3,0,0,,,
6,14,2000,0,2,3,0,0,,,
6,15,14000,0,2,3,0,0,,,
6,16,14500,0,2,3,0,0,,,
6,17,15000,0,2,3,0,0,,,
6,18,15500,0,2,3,0,0,,,
6,19,16000,1,2,3,0,0,,,
7,0,0,0,0,2,0,0,,,
7,1,1000,0,0,2,0,0,,,
7,2,2000,0,0,2,0,0,,,
7,3,6000,0,2,2,0,0,,,
7,4,6500,0,2,2,0,0,,,
7,5,7000,0,2,2,0,0,,,
7,6,7500,0,2,2,0,0,,,
7,7,8000,0,2,2,0,0,,,
7,8,8500,0,2,2,0,0,,,
7,9,15000,0,0,2,0,0,,,
7,10,16000,0,0,2,0,0,,,
7,11,17000,0,0,2,0,0,,,
7,12,18000,0,0,2,0,0,,,
7,13,19000,0,0,2,0,0,,,
7,14,23000,0,6,0,0,0,,,
7,15,25000,0,6,0,0,0,,,
7,16,27000,0,6,0,0,0,,,
7,17,29000,0,6,0,0,0,,,
7,18,31000,0,6,0,0,0,,,
7,19,0,0,0,3,0,0,,,
7,20,1000,0,0,3,0,0,,,
7,21,2000,0,0,3,0,0,,,
7,22,6000,0,2,3,0,0,,,
7,23,6500,0,2,3,0,0,,,
7,24,7000,0,2,3,0,0,,,
7,25,7500,0,2,3,0,0,,,
7,26,8000,0,2,3,0,0,,,
7,27,8500,0,2,3,0,0,,,
7,28,15000,0,0,3,0,0,,,
7,29,16000,0,0,3,0,0,,,
7,30,17000,0,0,3,0,0,,,
7,31,18000,0,0,3,0,0,,,
7,32,19000,0,0,3,0,0,,,
7,33,23000,0,6,1,0,0,,,
7,34,25000,0,6,1,0,0,,,
7,35,27000,0,6,1,0,0,,,
7,36,29000,0,6,1,0,0,,,
7,37,31000,1,6,1,0,0,,,
8,0,0,0,6,2,0,0,,,
8,1,2000,0,6,2,0,0,,,
8,2,4000,0,6,2,0,0,,,
8,3,7000,0,0,2,0,0,,,
8,4,9000,0,0,2,0,0,,,
8,5,11000,0,0,2,0,0,,,
8,6,7000,0,6,2,0,0,,,
8,7,9000,0,6,2,0,0,,,
8,8,11000,0,6,2,0,0,,,
8,9,13000,0,6,2,0,0,,,
8,10,19000,0,0,2,0,0,,,
8,11,21000,0,0,2,0,0,,,
8,12,23000,0,0,2,0,0,,,
8,13,19000,0,6,2,0,0,,,
8,14,21000,0,6,2,0,0,,,
8,15,23000,0,6,2,0,0,,,
8,16,25000,0,6,2,0,0,,,
8,17,27000,0,6,2,0,0,,,
8,18,23000,0,3,2,0,0,,,
8,19,24000,0,3,2,0,0,,,
8,20,25000,0,3,2,0,0,,,
8,21,0,0,3,3,0,0,,,
8,22,2000,0,3,3,0,0,,,
8,23,4000,0,3,3,0,0,,,
8,24,7000,0,0,3,0,0,,,
8,25,9000,0,0,3,0,0,,,
8,26,11000,0,0,3,0,0,,,
8,27,7000,0,6,3,0,0,,,
8,28,9000,0,6,3,0,0,,,
8,29,11000,0,6,3,0,0,,,
8,30,13000,0,6,3,0,0,,,
8,31,19000,0,3,3,0,0,,,
8,32,21000,0,3,3,0,0,,,
8,33,23000,0,3,3,0,0,,,
8,34,19000,0,6,3,0,0,,,
8,35,21000,0,6,3,0,0,,,
8,36,23000,0,6,3,0,0,,,
8,37,23000,0,3,3,0,0,,,
8,38,24000,0,3,3,0,0,,,
8,39,25000,0,3,3,0,0,,,
8,40,7000,0,3,0,0,0,,,
8,41,9000,0,3,0,0,0,,,
8,42,11000,0,3,0,0,0,,,
8,43,19000,0,6,0,0,0,,,
8,44,21000,0,6,0,0,0,,,
8,45,23000,0,6,0,0,0,,,
8,46,7000,0,1,1,0,0,,,
8,47,9000,0,1,1,0,0,,,
8,48,11000,0,1,1,0,0,,,
8,49,19000,0,6,1,0,0,,,
8,50,21000,0,6,1,0,0,,,
8,51,23000,0,6,1,0,0,,,
8,52,24000,0,6,1,0,0,,,
8,53,25000,0,6,1,0,0,,,
8,54,26000,1,6,1,0,0,,,
